id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
89884917,,5000,5000,5000.0,36 months,9.49,160.15,B,B2,Sales administrator,1 year,RENT,46000.0,Not Verified,Sep-2016,Current,n,,debt_consolidation,Debt consolidation,951xx,CA,23.79,0,Jan-2002,0.0,80.0,,18,0,13516.0,90.1,34,w,3087.21,3087.21,2396.98,2396.98,1912.79,484.19,0.0,0.0,0.0,Dec-2017,160.15,Jan-2018,Dec-2017,0,80.0,1,Individual,,,,0,0.0,32209.0,0.0,0.0,1.0,23.0,18693.0,38.0,0.0,1.0,4643.0,50.0,15000.0,0.0,0.0,0.0
109369115,,12000,12000,12000.0,36 months,9.93,386.82,B,B2,English Instructor,1 year,RENT,46000.0,Not Verified,May-2017,Current,n,,debt_consolidation,Debt consolidation,278xx,NC,29.32,0,Aug-2004,0.0,,,19,0,10499.0,62.9,20,f,10136.63,10136.63,2425.67,2425.67,1863.37,562.3,0.0,0.0,0.0,Dec-2017,386.82,Jan-2018,Dec-2017,0,,1,Individual,,,,0,96.0,105185.0,0.0,0.0,1.0,18.0,94686.0,100.0,0.0,1.0,7425.0,95.0,16700.0,0.0,0.0,0.0
107375846,,12000,12000,12000.0,36 months,9.44,384.06,B,B1,Hygienist,5 years,OWN,72000.0,Not Verified,May-2017,Current,n,,home_improvement,Home improvement,446xx,OH,24.03,1,Aug-2002,0.0,6.0,,10,0,10633.0,58.4,17,w,9923.9,9923.9,2682.13,2682.13,2076.1,606.03,0.0,0.0,0.0,Dec-2017,384.06,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,184456.0,0.0,1.0,1.0,8.0,56614.0,79.0,0.0,3.0,6377.0,75.0,18200.0,0.0,0.0,3.0
112073292,,2000,2000,2000.0,36 months,7.35,62.08,A,A4,Underground miner,6 years,MORTGAGE,60000.0,Source Verified,Jun-2017,Current,n,,medical,Medical expenses,475xx,IN,21.62,2,Jul-2004,2.0,9.0,,8,0,2474.0,48.5,24,f,1747.78,1747.78,309.58,309.58,252.22,57.36,0.0,0.0,0.0,Nov-2017,62.08,Jan-2018,Dec-2017,0,,1,Individual,,,,0,419.0,130541.0,2.0,1.0,2.0,6.0,18306.0,45.0,1.0,1.0,797.0,45.0,5099.0,4.0,5.0,3.0
107753275,,12000,12000,12000.0,36 months,9.44,384.06,B,B1,Clinic Manager,6 years,OWN,75000.0,Not Verified,May-2017,Current,n,,other,Other,550xx,MN,13.14,0,Jun-2001,0.0,,,12,0,10913.0,33.6,25,w,9923.9,9923.9,2682.13,2682.13,2076.1,606.03,0.0,0.0,0.0,Dec-2017,384.06,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,36332.0,0.0,1.0,1.0,7.0,25419.0,81.0,0.0,3.0,9635.0,57.0,32500.0,1.0,0.0,1.0
106155232,,18000,18000,18000.0,60 months,15.99,437.63,C,C5,Driver,10+ years,RENT,65000.0,Not Verified,Apr-2017,Current,n,,vacation,Vacation,330xx,FL,13.4,1,Apr-2001,1.0,16.0,45.0,10,1,4234.0,16.4,20,w,16558.95,16558.95,3031.43,3031.43,1441.05,1590.38,0.0,0.0,0.0,Nov-2017,437.63,Jan-2018,Dec-2017,0,16.0,1,Individual,,,,0,0.0,34658.0,2.0,1.0,1.0,3.0,30424.0,98.0,4.0,9.0,1467.0,61.0,25800.0,1.0,0.0,6.0
68536959,,11000,11000,11000.0,36 months,15.77,385.48,D,D1,Sales,10+ years,RENT,56000.0,Not Verified,Jan-2016,Current,n,,home_improvement,Home improvement,211xx,MD,7.74,0,Jun-2002,0.0,29.0,92.0,4,1,1863.0,32.0,9,w,4578.99,4578.99,8856.4,8856.4,6421.01,2435.39,0.0,0.0,0.0,Dec-2017,385.48,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,18982.0,0.0,1.0,1.0,7.0,17119.0,92.0,0.0,2.0,0.0,32.0,5750.0,0.0,0.0,1.0
74974685,,12500,12500,12500.0,60 months,14.46,293.85,C,C4,Machinist,2 years,RENT,45000.0,Source Verified,Mar-2016,Current,n,,debt_consolidation,Debt consolidation,154xx,PA,18.24,0,Jul-2009,0.0,,,10,0,13211.0,50.2,14,w,9186.17,9186.17,5956.97,5956.97,3313.83,2643.14,0.0,0.0,0.0,Dec-2017,305.0,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,32645.0,0.0,0.0,1.0,21.0,19434.0,73.0,1.0,3.0,4272.0,62.0,26300.0,1.0,1.0,0.0
95745313,,25400,25400,25400.0,60 months,22.74,712.25,E,E1,Journeyman electrician,10+ years,MORTGAGE,100000.0,Verified,Jan-2017,Current,n,,debt_consolidation,Debt consolidation,109xx,NY,14.45,2,May-1998,2.0,6.0,,5,0,57967.0,0.0,18,w,22606.72,22606.72,7802.66,7802.66,2793.28,5009.38,0.0,0.0,0.0,Dec-2017,712.25,Jan-2018,Dec-2017,0,6.0,1,Individual,,,,0,0.0,267549.0,1.0,1.0,2.0,2.0,34114.0,63.0,0.0,0.0,0.0,61.0,61800.0,1.0,0.0,2.0
94258633,,10000,10000,10000.0,36 months,15.99,351.53,C,C5,Executive Assistant,9 years,MORTGAGE,65000.0,Verified,Dec-2016,Current,n,,credit_card,Credit card refinancing,775xx,TX,20.13,1,Jul-2004,1.0,13.0,,9,0,8421.0,63.3,14,w,7181.99,7181.99,4209.48,4209.48,2818.01,1391.47,0.0,0.0,0.0,Dec-2017,351.53,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,32658.0,1.0,1.0,1.0,3.0,24237.0,92.0,2.0,4.0,3315.0,83.0,13300.0,0.0,0.0,1.0
71816576,,35000,35000,35000.0,60 months,14.46,822.76,C,C4,Driver,3 years,RENT,150000.0,Not Verified,Feb-2016,Current,n,,debt_consolidation,Debt consolidation,582xx,ND,15.13,0,Dec-1990,0.0,,70.0,10,1,18627.0,38.0,17,w,24966.52,24966.52,18044.49,18044.49,10033.48,8011.01,0.0,0.0,0.0,Dec-2017,822.76,Jan-2018,Dec-2017,0,80.0,1,Individual,,,,0,0.0,55320.0,1.0,2.0,3.0,7.0,36693.0,76.0,2.0,3.0,5380.0,38.0,49350.0,1.0,0.0,3.0
79144827,,11200,11200,10950.0,36 months,11.99,371.95,C,C1,Paralegal,4 years,MORTGAGE,43680.0,Not Verified,May-2016,Current,n,,credit_card,Credit card refinancing,752xx,TX,36.57,0,Sep-1999,2.0,,58.0,11,1,8428.0,47.3,26,f,4589.51,4487.07,8050.36,7870.66,6610.49,1439.87,0.0,0.0,0.0,Dec-2017,371.95,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,77641.0,2.0,1.0,2.0,5.0,32741.0,70.0,3.0,4.0,4561.0,64.0,17800.0,0.0,4.0,4.0
110667110,,12000,12000,12000.0,36 months,7.21,371.68,A,A3,Laboratory Technologist,10+ years,MORTGAGE,56000.0,Not Verified,Jun-2017,Current,n,,credit_card,Credit card refinancing,532xx,WI,13.63,0,Jul-2003,0.0,,,7,0,9124.0,30.7,16,w,10175.3,10175.3,2225.27,2225.27,1824.7,400.57,0.0,0.0,0.0,Dec-2017,371.68,Jan-2018,Dec-2017,0,,1,Individual,,,,0,372.0,132376.0,0.0,0.0,0.0,30.0,6033.0,24.0,0.0,0.0,3328.0,28.0,29700.0,0.0,0.0,0.0
69071180,,6400,6400,6400.0,36 months,11.99,212.55,C,C1,Underwriter,10+ years,RENT,48000.0,Verified,Jan-2016,Fully Paid,n,,other,Other,570xx,SD,26.73,0,Aug-2005,2.0,,,13,0,10518.0,72.0,37,w,0.0,0.0,6710.71,6710.71,6400.0,310.71,0.0,0.0,0.0,Sep-2016,1977.12,,Sep-2017,0,,1,Individual,,,,0,0.0,68121.0,1.0,1.0,1.0,5.0,57603.0,96.0,0.0,1.0,4306.0,91.0,14600.0,2.0,0.0,2.0
78829954,,18000,18000,17750.0,36 months,9.75,578.7,B,B3,Registered Nurse,10+ years,RENT,140000.0,Source Verified,May-2016,Fully Paid,n,,credit_card,Credit card refinancing,951xx,CA,20.26,0,Oct-2003,0.0,98.0,,15,0,21185.0,78.5,25,w,0.0,0.0,18499.8100034283,18242.87,18000.0,499.81,0.0,0.0,0.0,Aug-2016,17352.16,,Oct-2016,0,98.0,1,Individual,,,,0,0.0,96588.0,0.0,2.0,3.0,10.0,75403.0,71.0,0.0,1.0,8228.0,73.0,27000.0,1.0,5.0,1.0
83144644,,30000,30000,30000.0,60 months,23.99,862.87,E,E2,Chief Logistics Officer,6 years,OWN,113000.0,Source Verified,Jun-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,857xx,AZ,21.35,1,Apr-2005,0.0,21.0,72.0,15,1,11474.0,77.0,36,f,0.0,0.0,39186.5153481923,39186.52,30000.0,9186.52,0.0,0.0,0.0,Nov-2017,26132.36,,Dec-2017,0,,1,Individual,,,,0,0.0,333765.0,0.0,1.0,3.0,10.0,68673.0,78.0,2.0,2.0,3958.0,78.0,14900.0,5.0,8.0,3.0
111105076,,9600,9600,9600.0,36 months,16.02,337.61,C,C5,Store Manager,4 years,RENT,40000.0,Verified,Jun-2017,Current,n,,credit_card,Credit card refinancing,286xx,NC,28.02,1,Aug-2005,0.0,1.0,,8,0,7937.0,65.6,11,f,8300.6,8300.6,2017.12,2017.12,1299.4,717.72,0.0,0.0,0.0,Dec-2017,337.61,Jan-2018,Dec-2017,0,1.0,1,Individual,,,,1,0.0,24131.0,0.0,0.0,0.0,72.0,16194.0,114.0,0.0,1.0,1931.0,92.0,12100.0,0.0,0.0,3.0
91694204,,13000,13000,13000.0,36 months,10.49,422.48,B,B2,"Director, Event Operations",10+ years,MORTGAGE,85000.0,Not Verified,Oct-2016,Current,n,,credit_card,Credit card refinancing,531xx,WI,20.12,0,Aug-1999,1.0,,,6,0,19392.0,66.0,33,f,8421.78,8421.78,5907.14,5907.14,4578.22,1328.92,0.0,0.0,0.0,Dec-2017,422.48,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,104707.0,1.0,1.0,1.0,12.0,85315.0,75.0,1.0,1.0,12244.0,71.0,29400.0,2.0,1.0,5.0
77412351,,22800,22800,22800.0,36 months,7.89,713.32,A,A5,sales,2 years,MORTGAGE,85000.0,Source Verified,Jun-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,173xx,PA,22.7,0,May-2002,2.0,,,7,0,37417.0,70.9,16,w,0.0,0.0,24757.6116859131,24757.61,22800.0,1957.61,0.0,0.0,0.0,Oct-2017,14067.8,,Oct-2017,0,,1,Individual,,,,0,0.0,231262.0,1.0,0.0,0.0,27.0,16782.0,53.0,0.0,0.0,11683.0,64.0,52800.0,0.0,0.0,5.0
70361299,,13000,13000,13000.0,60 months,8.49,266.66,B,B1,Sales support,6 years,MORTGAGE,44000.0,Not Verified,Jan-2016,Current,n,,credit_card,Credit card refinancing,212xx,MD,18.63,0,Apr-2002,0.0,,,10,0,14408.0,55.4,16,w,8857.51,8857.51,5854.26,5854.26,4142.49,1711.77,0.0,0.0,0.0,Dec-2017,266.66,Jan-2018,Dec-2017,0,,1,Individual,,,,0,142.0,18531.0,1.0,0.0,0.0,55.0,4123.0,28.0,3.0,4.0,3317.0,46.0,26000.0,0.0,3.0,1.0
85600609,,16000,16000,16000.0,36 months,8.99,508.73,B,B1,Credit Center Director,< 1 year,MORTGAGE,80000.0,Not Verified,Jul-2016,Current,n,,debt_consolidation,Debt consolidation,551xx,MN,18.23,2,Apr-1997,0.0,5.0,,7,0,15877.0,73.0,14,w,8138.62,8138.62,9390.42,9390.42,7861.38,1529.04,0.0,0.0,0.0,Dec-2017,508.73,Jan-2018,Dec-2017,0,45.0,1,Individual,,,,0,0.0,300121.0,0.0,2.0,2.0,9.0,44757.0,77.0,0.0,0.0,10825.0,73.0,21700.0,0.0,0.0,3.0
75293884,,10800,10800,10800.0,36 months,5.32,325.24,A,A1,Director of Business Development,< 1 year,MORTGAGE,142000.0,Not Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,483xx,MI,14.23,0,Dec-2000,0.0,,,16,0,17977.0,51.7,26,w,5012.84,5012.84,6501.61,6501.61,5787.16,714.45,0.0,0.0,0.0,Dec-2017,325.24,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,191457.0,0.0,0.0,1.0,19.0,28079.0,52.0,2.0,4.0,5225.0,52.0,34800.0,1.0,0.0,1.0
119269202,,20000,20000,20000.0,60 months,30.65,655.08,F,F4,Aicraft Mechanic,5 years,RENT,89000.0,Verified,Sep-2017,Current,n,,debt_consolidation,Debt consolidation,206xx,MD,34.52,3,Aug-2006,0.0,4.0,101.0,13,1,16436.0,58.3,26,w,19556.11,19556.11,1897.13,1897.13,443.89,1453.24,0.0,0.0,0.0,Dec-2017,655.08,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,92338.0,0.0,2.0,5.0,9.0,75902.0,54.0,1.0,1.0,4923.0,56.0,28200.0,2.0,1.0,1.0
71063791,,28000,28000,28000.0,60 months,21.97,772.86,E,E4,Owner,2 years,MORTGAGE,175000.0,Not Verified,Feb-2016,Fully Paid,n,,home_improvement,,850xx,AZ,11.36,0,Sep-2006,2.0,28.0,69.0,19,1,13283.0,35.0,33,w,0.0,0.0,34124.6522620571,34124.65,28000.0,6124.65,0.0,0.0,0.0,Jun-2017,1065.93,,Dec-2017,0,73.0,1,Individual,,,,0,532.0,416749.0,3.0,1.0,3.0,4.0,132530.0,,2.0,7.0,9061.0,35.0,38000.0,3.0,3.0,6.0
104171871,,2000,2000,2000.0,36 months,13.49,67.87,C,C2,maintenance supervisor,3 years,MORTGAGE,42000.0,Not Verified,Apr-2017,Current,n,,home_improvement,Home improvement,434xx,OH,20.06,2,Jul-2002,0.0,8.0,108.0,7,1,10214.0,57.7,13,w,1622.29,1622.29,539.96,539.96,377.71,162.25,0.0,0.0,0.0,Dec-2017,67.87,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,118117.0,0.0,0.0,0.0,29.0,6996.0,70.0,2.0,2.0,3484.0,62.0,17700.0,0.0,1.0,1.0
95202087,,16000,16000,16000.0,60 months,24.74,467.19,E,E3,92F,1 year,RENT,45000.0,Verified,Dec-2016,Late (31-120 days),n,,debt_consolidation,Debt consolidation,809xx,CO,10.85,0,Sep-2013,1.0,,,13,0,3794.0,38.7,15,w,14659.51,14659.51,4182.72,4182.72,1340.49,2842.23,0.0,0.0,0.0,Oct-2017,467.19,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,39700.0,1.0,1.0,5.0,1.0,35906.0,104.0,1.0,5.0,566.0,89.0,9800.0,2.0,0.0,6.0
113515601,,5000,5000,5000.0,36 months,13.59,169.9,C,C2,Technician,3 years,MORTGAGE,50000.0,Source Verified,Jul-2017,Current,n,,debt_consolidation,Debt consolidation,431xx,OH,4.03,0,Dec-2007,0.0,27.0,,6,0,3099.0,30.7,7,w,4420.65,4420.65,841.95,841.95,579.35,262.6,0.0,0.0,0.0,Dec-2017,169.9,Jan-2018,Dec-2017,0,27.0,1,Individual,,,,0,0.0,101944.0,0.0,0.0,0.0,,0.0,,1.0,2.0,1353.0,31.0,10100.0,0.0,0.0,1.0
93931886,,20000,20000,20000.0,60 months,22.74,560.83,E,E1,,,MORTGAGE,50000.0,Not Verified,Nov-2016,Current,n,,debt_consolidation,Debt consolidation,442xx,OH,16.49,1,Dec-1985,0.0,21.0,,6,0,5390.0,61.3,15,w,17575.62,17575.62,6767.86,6767.86,2424.38,4343.48,0.0,0.0,0.0,Dec-2017,560.83,Jan-2018,Dec-2017,0,79.0,1,Individual,,,,0,949.0,110460.0,0.0,0.0,1.0,19.0,7937.0,50.0,1.0,1.0,2908.0,54.0,8800.0,0.0,0.0,0.0
71174414,,16000,16000,16000.0,60 months,15.31,383.25,C,C5,Branch Officer,10+ years,MORTGAGE,65000.0,Not Verified,Feb-2016,Current,n,,credit_card,,010xx,MA,25.59,0,Sep-2004,3.0,,82.0,17,1,16768.0,41.1,28,w,11485.07,11485.07,8417.89,8417.89,4514.93,3902.96,0.0,0.0,0.0,Dec-2017,383.25,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,195575.0,3.0,1.0,3.0,7.0,39517.0,81.0,3.0,7.0,4247.0,63.0,40800.0,1.0,8.0,4.0
95129006,,14000,14000,14000.0,36 months,12.74,469.97,C,C1,Driver,2 years,OWN,85000.0,Source Verified,Dec-2016,Current,n,,credit_card,Credit card refinancing,390xx,MS,19.26,0,Oct-2004,3.0,51.0,,8,0,4711.0,44.9,41,w,9910.64,9910.64,5619.82,5619.82,4089.36,1530.46,0.0,0.0,0.0,Dec-2017,469.97,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,66168.0,3.0,2.0,2.0,5.0,61457.0,90.0,3.0,5.0,4553.0,72.0,10500.0,0.0,0.0,7.0
92609025,,5000,5000,5000.0,36 months,12.74,167.85,C,C1,Office managetr,10+ years,MORTGAGE,68000.0,Verified,Nov-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,337xx,FL,20.58,0,Mar-1998,2.0,75.0,,17,0,27583.0,78.6,30,w,0.0,0.0,5119.9738507366,5119.97,5000.0,119.97,0.0,0.0,0.0,Jan-2017,4955.66,,Jun-2017,0,,1,Individual,,,,0,0.0,176357.0,1.0,2.0,3.0,7.0,7403.0,40.0,1.0,2.0,5811.0,66.0,35100.0,3.0,3.0,2.0
85430649,,10000,10000,10000.0,36 months,11.49,329.72,B,B5,House Manager,10+ years,RENT,26000.0,Verified,Jul-2016,Charged Off,n,,credit_card,Credit card refinancing,907xx,CA,9.88,0,Dec-2004,0.0,70.0,,6,0,6987.0,58.2,16,w,0.0,0.0,2466.75,2466.75,1192.47,449.75,0.0,824.53,148.4154,Dec-2016,329.72,,Jul-2017,0,70.0,1,Individual,,,,0,0.0,6987.0,1.0,0.0,0.0,98.0,0.0,,3.0,4.0,4589.0,58.0,12000.0,1.0,0.0,1.0
82739170,,21000,21000,21000.0,60 months,14.49,493.99,C,C4,Owner/CEO,8 years,MORTGAGE,90000.0,Not Verified,Jun-2016,Current,n,,debt_consolidation,Debt consolidation,992xx,WA,9.73,0,Sep-1994,1.0,44.0,,13,0,2920.0,13.7,30,w,16493.26,16493.26,8355.57,8355.57,4506.74,3848.83,0.0,0.0,0.0,Dec-2017,493.99,Jan-2018,Dec-2017,0,,1,Individual,,,,0,114.0,157863.0,0.0,0.0,0.0,73.0,12068.0,48.0,0.0,3.0,1560.0,40.0,21300.0,4.0,1.0,3.0
75447721,,10000,10000,10000.0,36 months,8.39,315.17,B,B1,Credit Analyst,< 1 year,MORTGAGE,57000.0,Not Verified,Mar-2016,Current,n,,credit_card,Credit card refinancing,352xx,AL,24.78,0,Aug-2003,1.0,,,24,0,13773.0,44.7,37,w,4473.13,4473.13,6581.28,6581.28,5526.87,1054.41,0.0,0.0,0.0,Dec-2017,315.17,Jan-2018,Dec-2017,0,,1,Individual,,,,0,284.0,162606.0,1.0,1.0,2.0,12.0,74002.0,99.0,2.0,3.0,3092.0,83.0,32500.0,7.0,2.0,8.0
68744014,,10000,10000,10000.0,60 months,20.5,267.73,E,E4,Machine Operator,7 years,MORTGAGE,49000.0,Verified,Jan-2016,Fully Paid,n,,credit_card,Credit card refinancing,495xx,MI,23.29,0,Dec-2002,1.0,,69.0,8,1,3838.0,68.5,15,f,0.0,0.0,13095.5830752505,13095.58,10000.0,3095.58,0.0,0.0,0.0,Sep-2017,8020.1,,Oct-2017,0,,1,Individual,,,,0,0.0,139117.0,1.0,1.0,2.0,10.0,29416.0,92.0,1.0,1.0,1737.0,87.0,5600.0,2.0,1.0,7.0
113709435,,20000,20000,20000.0,36 months,13.59,679.58,C,C2,home health aide,5 years,RENT,75000.0,Not Verified,Jul-2017,Fully Paid,n,,debt_consolidation,Debt consolidation,074xx,NJ,16.26,0,Dec-2011,0.0,,,13,0,15820.0,52.6,15,w,0.0,0.0,20009.815,20009.81,20000.0,9.81,0.0,0.0,0.0,Jul-2017,20040.02,,Sep-2017,0,,1,Individual,,,,0,0.0,50501.0,1.0,0.0,1.0,13.0,34681.0,,1.0,2.0,3624.0,53.0,30100.0,0.0,1.0,0.0
72565602,,3000,3000,3000.0,36 months,10.75,97.87,B,B4,Customer service,9 years,MORTGAGE,49000.0,Source Verified,Feb-2016,Current,n,,credit_card,Credit card refinancing,992xx,WA,29.76,1,Jul-2000,0.0,11.0,,14,0,31057.0,61.6,27,w,1367.65,1367.65,2053.48,2053.48,1632.35,421.13,0.0,0.0,0.0,Dec-2017,97.87,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,100337.0,1.0,1.0,2.0,7.0,11800.0,74.0,1.0,3.0,4138.0,65.0,50400.0,0.0,3.0,1.0
86984754,,25000,25000,25000.0,36 months,13.49,848.27,C,C2,Registered Nurse,10+ years,RENT,160000.0,Source Verified,Aug-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,941xx,CA,3.9,0,Jun-1999,0.0,35.0,,8,0,17696.0,63.2,27,f,0.0,0.0,26804.0495656021,26804.05,25000.0,1804.05,0.0,0.0,0.0,Feb-2017,22581.44,,Dec-2017,0,,1,Individual,,,,0,1247.0,19481.0,0.0,0.0,0.0,52.0,0.0,,1.0,1.0,8955.0,61.0,28000.0,0.0,8.0,0.0
93782222,,10000,10000,10000.0,36 months,11.49,329.72,B,B5,Officer,10+ years,RENT,37804.0,Source Verified,Nov-2016,Current,n,,credit_card,Credit card refinancing,336xx,FL,14.22,0,Nov-1997,0.0,,,9,0,11435.0,75.2,24,w,6777.37,6777.37,4270.4,4270.4,3222.63,1047.77,0.0,0.0,0.0,Dec-2017,329.72,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,34334.0,0.0,0.0,0.0,208.0,22899.0,119.0,1.0,1.0,7759.0,100.0,15200.0,0.0,0.0,1.0
69176297,,8000,8000,8000.0,36 months,6.49,245.16,A,A2,PHARMACY BUYER,10+ years,RENT,90000.0,Verified,Jan-2016,Fully Paid,n,,debt_consolidation,Debt consolidation,945xx,CA,11.04,0,Aug-2001,0.0,56.0,,9,0,5049.0,46.3,17,w,0.0,0.0,8505.1035160899,8505.1,8000.0,505.1,0.0,0.0,0.0,Mar-2017,5318.02,,Dec-2017,0,56.0,1,Individual,,,,0,829.0,32793.0,0.0,0.0,2.0,16.0,27744.0,72.0,0.0,3.0,2563.0,66.0,10900.0,4.0,1.0,0.0
104473267,,5100,5100,5100.0,36 months,14.99,176.77,C,C4,Machine Operator,3 years,MORTGAGE,38000.0,Source Verified,May-2017,Current,n,,debt_consolidation,Debt consolidation,182xx,PA,14.81,0,Jul-2009,0.0,34.0,,7,0,4831.0,45.1,9,w,4278.28,4278.28,1233.14,1233.14,821.72,411.42,0.0,0.0,0.0,Dec-2017,176.77,Jan-2018,Dec-2017,0,37.0,1,Individual,,,,0,0.0,12358.0,0.0,0.0,0.0,28.0,7527.0,49.0,1.0,2.0,2561.0,48.0,10700.0,0.0,0.0,0.0
70934869,,8000,8000,8000.0,36 months,11.47,263.7,B,B5,Deputy Sheriff,10+ years,MORTGAGE,70000.0,Not Verified,Feb-2016,Current,n,,vacation,Vacation,333xx,FL,29.38,1,Aug-2004,2.0,2.0,,14,0,6505.0,17.3,20,w,3439.88,3439.88,5796.3,5796.3,4560.12,1236.18,0.0,0.0,0.0,Dec-2017,263.7,Jan-2018,Dec-2017,0,,1,Individual,,,,1,0.0,247645.0,2.0,1.0,3.0,7.0,62925.0,84.0,3.0,5.0,1890.0,41.0,37600.0,4.0,1.0,5.0
77775727,,30000,30000,30000.0,36 months,7.39,931.68,A,A4,Registered Nurse,8 years,MORTGAGE,65400.0,Verified,May-2016,Current,n,,credit_card,Credit card refinancing,436xx,OH,15.41,0,Jan-2000,1.0,65.0,30.0,12,1,23611.0,65.0,36,f,14993.62,14993.62,17711.1,17711.1,15006.38,2704.72,0.0,0.0,0.0,Dec-2017,931.68,Jan-2018,Dec-2017,0,69.0,1,Individual,,,,0,0.0,217386.0,0.0,0.0,0.0,49.0,65679.0,,0.0,4.0,7352.0,65.0,36300.0,1.0,3.0,2.0
69423445,,24400,24400,24400.0,60 months,22.45,680.16,F,F1,Accountant,10+ years,RENT,61000.0,Not Verified,Jan-2016,Current,n,,major_purchase,Major purchase,492xx,MI,21.19,0,Mar-2007,1.0,,,12,0,1282.0,20.7,24,f,18044.14,18044.14,15613.25,15613.25,6355.86,9257.39,0.0,0.0,0.0,Dec-2017,680.16,Jan-2018,Dec-2017,0,,1,Individual,,,,0,1256.0,108621.0,0.0,2.0,2.0,8.0,107339.0,108.0,0.0,0.0,999.0,101.0,6200.0,3.0,3.0,4.0
75359257,,10000,10000,10000.0,36 months,10.75,326.21,B,B4,Owner / Massage Therapist,9 years,RENT,58000.0,Not Verified,Apr-2016,Current,n,,debt_consolidation,,836xx,ID,16.35,1,May-2004,1.0,5.0,,16,0,6629.0,27.6,27,w,4842.21,4842.21,6518.23,6518.23,5157.79,1360.44,0.0,0.0,0.0,Dec-2017,326.21,Jan-2018,Dec-2017,0,,1,Individual,,,,0,457.0,29970.0,0.0,0.0,1.0,19.0,23341.0,85.0,3.0,6.0,2953.0,58.0,24000.0,0.0,0.0,2.0
79154385,,20000,20000,20000.0,60 months,9.75,422.49,B,B3,Bookkeeper Online,< 1 year,MORTGAGE,65000.0,Not Verified,May-2016,Current,n,,credit_card,Credit card refinancing,960xx,CA,24.35,0,Feb-1991,1.0,45.0,,14,0,19116.0,46.4,25,w,14681.78,14681.78,8081.47,8081.47,5318.22,2763.25,0.0,0.0,0.0,Dec-2017,422.49,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,328634.0,0.0,1.0,1.0,7.0,99843.0,73.0,2.0,3.0,8726.0,58.0,41200.0,0.0,0.0,3.0
74515321,,8000,8000,8000.0,36 months,7.89,250.29,A,A5,Teacher Assistant,10+ years,RENT,38789.0,Source Verified,Mar-2016,Current,n,,other,Other,100xx,NY,9.95,0,Feb-1995,0.0,,,8,0,8685.0,26.0,11,w,3789.21,3789.21,5002.29,5002.29,4210.79,791.5,0.0,0.0,0.0,Dec-2017,250.29,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,9729.0,0.0,0.0,0.0,112.0,1044.0,14.0,0.0,0.0,2883.0,23.0,36300.0,0.0,0.0,0.0
119332857,,7000,7000,6950.0,36 months,16.02,246.17,C,C5,Teacher,2 years,RENT,43000.0,Source Verified,Sep-2017,In Grace Period,n,,debt_consolidation,Debt consolidation,335xx,FL,27.91,0,Nov-1999,0.0,,111.0,20,1,6939.0,26.2,30,f,6692.52,6644.72,479.88,476.45,307.48,172.4,0.0,0.0,0.0,Nov-2017,246.17,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,96119.0,0.0,1.0,3.0,9.0,89180.0,86.0,1.0,8.0,1925.0,60.0,26500.0,0.0,6.0,2.0
